"customer_unique_id","customer_city","customer_state","first_order_date","recent_order_date","recency_days","first_order_review_score","potential_recovery_value","total_lifetime_orders","recovery_priority"
f03553cc2a5d9a0d2b945ccf7f4c54bc,macapa,Amapá,2018-01-02,2018-01-02,244,5.00,1475.08,1,Medium Priority: Lapsed One-Time
"985e93167edfb07618a16a7b9c12c75b",angra dos reis,Rio de Janeiro,2017-12-30,2017-12-30,247,4.00,1474.42,1,Medium Priority: Lapsed One-Time
"10dbffc4a798d018f58224da1162b90e",ibirite,Minas Gerais,2017-10-26,2017-10-26,312,5.00,1471.51,1,Medium Priority: Lapsed One-Time
c72e291ccf98df8df8bdc3fcadf64f35,contagem,Minas Gerais,2017-10-15,2017-10-15,323,5.00,1471.51,1,Medium Priority: Lapsed One-Time
"430f484aaec4eb059a1d074f4b0ef762",belo horizonte,Minas Gerais,2017-11-03,2017-11-03,304,5.00,1471.51,1,Medium Priority: Lapsed One-Time
eb53ee675b0c79d66e25fce46957e1fe,niteroi,Rio de Janeiro,2017-10-23,2017-10-23,315,5.00,1471.51,1,Medium Priority: Lapsed One-Time
"2bca9b243e976aed908e12f74fb30370",fortaleza,Ceará,2017-11-14,2017-11-14,293,5.00,1463.37,1,Medium Priority: Lapsed One-Time
fd03997c82649affc061d275ddf1f3d9,serra,Espírito Santo,2018-01-17,2018-01-17,229,5.00,1447.02,2,Medium Priority: Lapsed One-Time
"3d540559ce0677a17f45eab0cb113c8d",joao pessoa,Paraíba,2017-07-10,2017-07-10,420,4.00,1442.84,1,Medium Priority: Lapsed One-Time
"471d491452eabd128b8fe5b12b913f9f",sobral,Ceará,2017-09-06,2017-09-06,362,5.00,1442.15,1,Medium Priority: Lapsed One-Time
"6e26bbeaa107ec34112c64e1ee31c0f5",rio de janeiro,Rio de Janeiro,2017-07-04,2018-01-02,244,5.00,1441.62,2,High Priority: Lapsed Loyal
"3422b60bce08b606582660acdcdaee7b",crissiumal,Rio Grande do Sul,2017-11-11,2017-11-11,296,4.00,1437.15,1,Medium Priority: Lapsed One-Time
aeb502c0c495c56ace2819cf6f9235f4,campina grande,Paraíba,2018-01-03,2018-01-03,243,5.00,1437.10,1,Medium Priority: Lapsed One-Time
"79fe0e57517b5148b07e5d8645eb5095",sao paulo,São Paulo,2017-04-05,2017-04-05,516,5.00,1435.58,1,Medium Priority: Lapsed One-Time
eaa604ab9f816252edb7a8d297f932e5,governador valadares,Minas Gerais,2017-11-07,2017-12-02,275,5.00,1432.21,2,High Priority: Lapsed Loyal
cb26f33c1b5055d997cc798dc94790d5,recife,Pernambuco,2017-11-17,2017-11-17,290,5.00,1427.25,1,Medium Priority: Lapsed One-Time
"97071ed6fb1ac261920c48a146e86c66",pirapora,Minas Gerais,2017-10-04,2017-10-04,334,5.00,1427.04,1,Medium Priority: Lapsed One-Time
"24e998dbc3458fe7b77b370e6d10ba57",ribeirao preto,São Paulo,2017-12-01,2017-12-01,276,5.00,1425.56,1,Medium Priority: Lapsed One-Time
ad5dccfee30bc06e904e446616419ff4,campinas,São Paulo,2017-12-02,2017-12-02,275,4.00,1424.45,1,Medium Priority: Lapsed One-Time
b1791d73a5c0e297a0e8f21699078c5c,duque de caxias,Rio de Janeiro,2017-04-05,2017-04-05,516,4.00,1424.00,1,Medium Priority: Lapsed One-Time
fdaa290acb9eeacb66fa7f979baa6803,rio de janeiro,Rio de Janeiro,2016-10-08,2016-10-08,695,5.00,1423.55,1,Medium Priority: Lapsed One-Time
"73269524708916d11bb873c7275e3b33",rio de janeiro,Rio de Janeiro,2017-08-14,2017-08-14,385,5.00,1416.70,1,Medium Priority: Lapsed One-Time
"4f94b2a128e75939c61c188212388e3e",rio de janeiro,Rio de Janeiro,2017-05-31,2017-05-31,460,5.00,1411.62,1,Medium Priority: Lapsed One-Time
a58350975662c1816a7c8f01bf816bf6,niteroi,Rio de Janeiro,2017-08-01,2017-08-01,398,5.00,1411.13,1,Medium Priority: Lapsed One-Time
"77dc1d016a6ff92c1eb364ecb3cc6aae",beberibe,Ceará,2017-03-04,2017-03-04,548,4.00,1409.12,1,Medium Priority: Lapsed One-Time
"41deb1284b6550426194070a1ea8ba32",canoinhas,Santa Catarina,2017-08-11,2017-08-11,388,5.00,1404.41,1,Medium Priority: Lapsed One-Time
be350e7235bb5363ff3f3cbb1eb4ab74,xanxere,Santa Catarina,2017-09-17,2017-09-17,351,4.00,1401.85,1,Medium Priority: Lapsed One-Time
f0daba1cfcc18d5a3229e1a911313e3e,rio de janeiro,Rio de Janeiro,2017-04-24,2017-05-11,480,4.00,1398.18,2,High Priority: Lapsed Loyal
d130666a33d3681209c5c752fe56ee10,curitiba,Paraná,2017-10-28,2017-10-28,310,4.00,1395.76,1,High Priority: Lapsed Loyal
d409c5590a75603ae1fe24d66d5008c7,nova iguacu,Rio de Janeiro,2018-02-21,2018-02-21,194,5.00,1394.77,1,Medium Priority: Lapsed One-Time
"3e134146f147b595885be88b67d8f789",codo,Maranhão,2017-09-18,2017-09-18,350,5.00,1391.89,1,Medium Priority: Lapsed One-Time
df030c3c1d42349bb0a40197e53316ab,paranaita,Mato Grosso,2017-10-31,2017-10-31,307,5.00,1391.79,1,Medium Priority: Lapsed One-Time
"64b97e6d3c070dd372d6310ff2c632f7",manaus,Amazonas,2017-11-09,2017-11-09,298,4.00,1384.74,1,Medium Priority: Lapsed One-Time
cc073557e57ba3526798e69697e37db3,goiania,Goiás,2017-10-30,2017-10-30,308,5.00,1381.88,1,Medium Priority: Lapsed One-Time
"4a22982d15a6758ba7a93495769dd490",petropolis,Rio de Janeiro,2017-12-12,2017-12-12,265,5.00,1381.83,1,Medium Priority: Lapsed One-Time
bc45674ff2e33eeabf20e6eb7accc4a5,santo andre,São Paulo,2017-12-16,2017-12-16,261,5.00,1378.79,1,Medium Priority: Lapsed One-Time
c1eed380c5284f6d86f7263653ef215f,brasilia,Distrito Federal,2017-11-01,2017-11-01,306,5.00,1373.83,1,Medium Priority: Lapsed One-Time
d1b6bbb5ce2d0d1b5e5aed73482ede19,rio de janeiro,Rio de Janeiro,2017-10-27,2017-10-27,311,5.00,1373.83,1,Medium Priority: Lapsed One-Time
"920bd0e1c74c42bec2303941fc03374c",pacatuba,Ceará,2017-10-29,2017-10-29,309,4.00,1373.83,1,Medium Priority: Lapsed One-Time
"3f6a946ec3ed53c151d8b1eb1cb0336a",santa vitoria,Minas Gerais,2017-06-25,2017-06-25,435,5.00,1373.19,1,Medium Priority: Lapsed One-Time
f64f5e0a84f83461a94633f89a0dc10e,ponte nova,Minas Gerais,2017-10-10,2017-10-10,328,5.00,1370.26,1,Medium Priority: Lapsed One-Time
"8be5c6cc1011c8a882d3bac857955b3d",aracaju,Sergipe,2018-02-24,2018-02-24,191,5.00,1368.87,1,Medium Priority: Lapsed One-Time
"547f5f9afa998b2e599e0df6584cf838",marilia,São Paulo,2017-02-13,2017-02-13,567,5.00,1367.50,1,Medium Priority: Lapsed One-Time
"855d32ca5e45bf54e4d88c29c65cea0b",araras,São Paulo,2017-02-07,2017-02-07,573,5.00,1367.23,1,Medium Priority: Lapsed One-Time
"6dbe8af63482be15d8b0ec1b9dd31a29",tapiramuta,Bahia,2018-01-17,2018-01-17,229,5.00,1362.37,1,Medium Priority: Lapsed One-Time
aa4e2575d36a7b89546ca2e4087e9396,maceio,Alagoas,2017-11-23,2017-11-23,284,4.00,1359.40,1,Medium Priority: Lapsed One-Time
b8cd1885a1f24d1ee81ab66c54b76f11,cunha,São Paulo,2017-05-05,2017-05-05,486,4.00,1358.75,1,Medium Priority: Lapsed One-Time
"0424c5ebdb5ce70bcd7b596efb17b561",brasilia,Distrito Federal,2017-03-13,2017-03-13,539,5.00,1355.73,1,Medium Priority: Lapsed One-Time
"58cb2f5bcf3fb5994bbf852e86978047",sao vicente,São Paulo,2017-11-29,2017-11-29,278,4.00,1354.09,1,Medium Priority: Lapsed One-Time
"69a43b90b7f45f07911d140b61da311a",sao bernardo do campo,São Paulo,2017-07-27,2017-07-27,403,5.00,1351.94,1,Medium Priority: Lapsed One-Time
"8ed5f159139eb38172d25a57e129e87f",piracicaba,São Paulo,2017-09-03,2017-09-03,365,5.00,1351.51,1,Medium Priority: Lapsed One-Time
f9aea0c7384b3015a0c51f6f9d08e9eb,barao ataliba nogueira,São Paulo,2017-09-01,2017-09-01,367,5.00,1351.51,1,Medium Priority: Lapsed One-Time
"85101bc666e06929fec79cddadb14146",leme,São Paulo,2017-09-03,2017-09-03,365,5.00,1351.51,1,Medium Priority: Lapsed One-Time
"8146bee4e40885be99560ee012659bcc",santos,São Paulo,2017-09-04,2017-09-04,364,5.00,1351.41,1,Medium Priority: Lapsed One-Time
"0a247a228e8d48fc8afbc28c2e8c1691",joao camara,Rio Grande do Norte,2017-11-18,2017-11-18,289,5.00,1351.03,1,Medium Priority: Lapsed One-Time
d687c16dcf223790dd97278b2cdbe240,mogi das cruzes,São Paulo,2018-01-30,2018-01-30,216,4.00,1349.04,1,Medium Priority: Lapsed One-Time
"3732057b80d20e5cb53b859b7bc57a78",juiz de fora,Minas Gerais,2018-02-07,2018-02-07,208,5.00,1348.66,1,Medium Priority: Lapsed One-Time
"07c9259c1afcbd1f6b416d9985782083",campestre da serra,Rio Grande do Sul,2017-02-08,2017-02-08,572,5.00,1347.96,1,Medium Priority: Lapsed One-Time
f61d858404cc299afb3a89451a92f91b,esteio,Rio Grande do Sul,2017-09-01,2017-09-01,367,5.00,1344.46,1,Medium Priority: Lapsed One-Time
"69d93815c9ea08e83377d78cb088a295",porto velho,Rondônia,2017-09-06,2017-09-06,362,4.00,1344.36,1,Medium Priority: Lapsed One-Time
"61e20081e2cdb77bcf311d438c3528a6",barra longa,Minas Gerais,2017-09-02,2017-09-02,366,5.00,1341.55,1,Medium Priority: Lapsed One-Time
"09a404d8a68d4ce0a92e7aa4848402ee",itapaje,Ceará,2017-09-04,2017-09-04,364,5.00,1341.45,1,Medium Priority: Lapsed One-Time
e203d1b0b0762907665230d52c223d73,campinas,São Paulo,2017-09-02,2017-09-02,366,5.00,1338.51,1,Medium Priority: Lapsed One-Time
"69a96af4277076a11bf7a49d27d867a5",cotia,São Paulo,2017-08-30,2017-08-30,369,5.00,1338.51,1,Medium Priority: Lapsed One-Time
"16ae388d8c36c71739021268d3578191",sao paulo,São Paulo,2017-09-06,2017-09-06,362,4.00,1338.41,1,Medium Priority: Lapsed One-Time
"97599f226d383eed46713abef6325439",sao paulo,São Paulo,2017-09-06,2017-09-06,362,5.00,1338.41,1,Medium Priority: Lapsed One-Time
"1033eef37a760a832f9b2332ce23fdc5",sao paulo,São Paulo,2017-09-06,2017-09-06,362,4.00,1338.41,1,Medium Priority: Lapsed One-Time
"420add00e535c5b9caf4e5f34c69124d",sao paulo,São Paulo,2017-09-04,2017-09-04,364,5.00,1338.41,1,Medium Priority: Lapsed One-Time
"019ac5580a897d52e5ed6f7ed89ade27",sumare,São Paulo,2017-09-06,2017-09-06,362,5.00,1337.19,1,Medium Priority: Lapsed One-Time
fc1266d06a97ca5314f0b3d4def53a5d,itaguacu,Espírito Santo,2017-11-23,2017-11-23,284,5.00,1334.28,1,Medium Priority: Lapsed One-Time
"217292034a9e98acdd21d0642afc64e5",feira de santana,Bahia,2018-01-23,2018-01-23,223,5.00,1334.03,1,Medium Priority: Lapsed One-Time
b3441a427e8889379672bfd441f5218e,brasilia,Distrito Federal,2017-09-02,2017-09-02,366,5.00,1333.55,1,Medium Priority: Lapsed One-Time
d16000272660a1fef81482ad75ba572a,curitibanos,Santa Catarina,2018-02-10,2018-02-10,205,5.00,1333.25,1,Medium Priority: Lapsed One-Time
af53f59538b3c60899f492ca03b8c85d,reginopolis,São Paulo,2017-11-30,2017-11-30,277,5.00,1333.25,1,Medium Priority: Lapsed One-Time
"28b9099dc6577fdeceb2e4468e69f556",imbuia,Santa Catarina,2017-05-07,2017-05-07,484,5.00,1328.08,1,Medium Priority: Lapsed One-Time
"5a95daf3900225ffe545478a36feea4d",rio de janeiro,Rio de Janeiro,2017-08-03,2017-08-03,396,5.00,1327.54,1,Medium Priority: Lapsed One-Time
"482b83576bf1699dd0a448805e211146",santa fe de goias,Goiás,2017-01-27,2017-01-27,584,4.00,1326.79,1,Medium Priority: Lapsed One-Time
"362135e70ef2c6d5b1d551723523f78d",vicosa,Minas Gerais,2018-02-28,2018-02-28,187,5.00,1325.44,1,Medium Priority: Lapsed One-Time
"1c7267f397e6ab4a4bb183b27dc65e92",santa maria,Rio Grande do Sul,2017-03-17,2017-03-17,535,5.00,1325.32,1,Medium Priority: Lapsed One-Time
"9aed28a7d5e85a3f48fd4a23647dc8c4",santana do livramento,Rio Grande do Sul,2017-02-03,2017-02-03,577,5.00,1323.79,1,Medium Priority: Lapsed One-Time
"51c6848f573e6dc72a7f13433273871f",sao paulo,São Paulo,2017-06-01,2017-06-01,459,5.00,1317.90,1,Medium Priority: Lapsed One-Time
bcba7868e02e9ae817e38bd543bf503d,itatinga,São Paulo,2017-02-03,2017-02-03,577,5.00,1317.36,1,Medium Priority: Lapsed One-Time
"673e1a98d359aa4eebe7722f4864c86f",osorio,Rio Grande do Sul,2017-06-03,2017-06-03,457,4.00,1315.90,1,Medium Priority: Lapsed One-Time
"35356c16fae0b391a145686820926bdd",santo andre,São Paulo,2018-01-18,2018-01-18,228,5.00,1310.23,1,Medium Priority: Lapsed One-Time
b25ff7d6964d189833a66f4f2f8b2f7b,sao paulo,São Paulo,2018-01-23,2018-01-23,223,5.00,1306.26,1,Medium Priority: Lapsed One-Time
be2f2a80a6cfb6001c403b7a01c87db6,pombal,Paraíba,2017-06-25,2017-06-25,435,5.00,1304.02,1,Medium Priority: Lapsed One-Time
"91c54819f9e5ef20191322ccff6ee282",leme,São Paulo,2018-02-22,2018-02-22,193,5.00,1303.50,1,Medium Priority: Lapsed One-Time
f05f7e19011117620793abe23ef771f8,parauapebas,Pará,2017-08-14,2017-08-14,385,5.00,1300.57,1,Medium Priority: Lapsed One-Time
b632c70b9c2c062dfacbad69e08f6563,russas,Ceará,2017-07-27,2017-07-27,403,5.00,1300.57,1,Medium Priority: Lapsed One-Time
fc0aab61ef4538d51cefcfb054fe809c,niteroi,Rio de Janeiro,2017-03-13,2017-03-13,539,5.00,1298.10,1,Medium Priority: Lapsed One-Time
ecdbc4bf2201c807294c7d8c4b777032,indaiatuba,São Paulo,2017-04-02,2017-10-17,321,5.00,1294.09,2,High Priority: Lapsed Loyal
"778a607e77be028910e557f6f608611d",bom retiro do sul,Rio Grande do Sul,2018-01-08,2018-01-08,238,4.00,1289.50,1,Medium Priority: Lapsed One-Time
"416c7355fe18f17d41770301769f3fe9",altinopolis,São Paulo,2017-03-10,2017-03-10,542,5.00,1284.25,1,Medium Priority: Lapsed One-Time
"401da002e87b8f5700cb44af044ca0bc",porto velho,Rondônia,2017-12-11,2017-12-11,266,5.00,1279.10,1,Medium Priority: Lapsed One-Time
"1a7928a944f6c13daa6174dee2c6bd30",londrina,Paraná,2017-11-25,2017-11-25,282,5.00,1274.51,1,Medium Priority: Lapsed One-Time
cfe81af64110c8dc0d10459aaf9e3864,sao paulo,São Paulo,2017-05-25,2017-05-25,466,4.00,1273.16,1,Medium Priority: Lapsed One-Time
f82be7dcd0ff430255f7b521413ea98a,sao paulo,São Paulo,2017-05-17,2017-05-17,474,5.00,1266.94,1,Medium Priority: Lapsed One-Time
"9eceb9f7c2bd232366d8b271461849c0",passagem,Paraíba,2017-09-15,2017-09-15,353,5.00,1265.83,1,Medium Priority: Lapsed One-Time
"905d074d367922a5b2a7b828108a8941",alto paraiso,Rondônia,2017-08-29,2017-08-29,370,5.00,1260.76,1,Medium Priority: Lapsed One-Time
e302c322902a96b16c819192d228f57c,sao lourenco do sul,Rio Grande do Sul,2017-08-30,2017-08-30,369,4.00,1260.76,1,Medium Priority: Lapsed One-Time
"2de3c52d71a127ef29e31067f8216447",belem,Pará,2018-01-10,2018-01-10,236,4.00,1257.96,1,Medium Priority: Lapsed One-Time
"919ea99f96e6aeab15e0cd635da849e0",rio de janeiro,Rio de Janeiro,2017-07-17,2017-07-17,413,5.00,1253.86,1,Medium Priority: Lapsed One-Time
"8460af5aae7f05ab7dc46830fd995669",panambi,Rio Grande do Sul,2017-09-11,2017-09-11,357,5.00,1252.81,1,Medium Priority: Lapsed One-Time
"7d7dab6fdf5d47278f2390976eba4b74",presidente prudente,São Paulo,2017-08-29,2017-08-29,370,4.00,1250.81,1,Medium Priority: Lapsed One-Time
"402a7717482f5f9be79614db6042aef0",porto uniao,Santa Catarina,2017-09-01,2017-09-01,367,4.00,1250.81,1,Medium Priority: Lapsed One-Time
df1710893e1797d2c3d83b8840ddb0e4,bertioga,São Paulo,2017-08-28,2017-08-28,371,5.00,1250.81,1,Medium Priority: Lapsed One-Time
"6f038d97763c80191934b0c1497bbcf9",pacaja,Pará,2017-08-30,2017-08-30,369,5.00,1250.81,1,Medium Priority: Lapsed One-Time
"90388457aee662815a374617d4eb475c",capivari,São Paulo,2017-09-01,2017-09-01,367,5.00,1250.81,1,Medium Priority: Lapsed One-Time
"36414dc6b57449efcd078f612e0da33f",cabo frio,Rio de Janeiro,2017-05-29,2017-05-29,462,5.00,1250.42,1,Medium Priority: Lapsed One-Time
cbd08b04b3f301152b7570da5e9c8cc4,curitiba,Paraná,2017-09-13,2017-09-16,352,5.00,1249.87,3,High Priority: Lapsed Loyal
"60103f7968de921c5147233a6885185c",bom jesus do araguaia,Mato Grosso,2017-06-15,2017-06-15,445,5.00,1247.29,1,Medium Priority: Lapsed One-Time
b045295488236fa73d8d9c37dc4b03e7,teresina,Piauí,2017-05-30,2017-09-13,355,4.00,1247.13,2,High Priority: Lapsed Loyal
"0af81771d11ef9e0807a929428f9558d",ampere,Paraná,2018-03-03,2018-03-03,184,5.00,1246.90,1,Medium Priority: Lapsed One-Time
"2429bb51d20f9cb48f7df927a0199959",gravatai,Rio Grande do Sul,2017-02-10,2017-02-10,570,5.00,1246.42,1,Medium Priority: Lapsed One-Time
"5f7f0d66e0f4c4ced578a53f2e0b2264",porto alegre,Rio Grande do Sul,2017-09-05,2017-09-05,363,5.00,1243.66,1,Medium Priority: Lapsed One-Time
"33de26d1fafbfd4945eb586f7136efe6",montes claros,Minas Gerais,2017-11-21,2017-11-21,286,5.00,1242.57,1,Medium Priority: Lapsed One-Time
"7fe33c78f78af66702aa8acdd82ffb55",aracaju,Sergipe,2018-02-21,2018-02-21,194,5.00,1242.54,1,Medium Priority: Lapsed One-Time
"0480fb293e9b6ecd62e3696ef83dcf96",belem,Pará,2017-08-02,2017-08-02,397,5.00,1241.19,1,Medium Priority: Lapsed One-Time
"06aba183cd0d3861cba60604ec558c01",camanducaia,Minas Gerais,2017-08-30,2017-08-30,369,4.00,1240.85,1,Medium Priority: Lapsed One-Time
"75aa3869be687c067553853b124bbd2d",campos dos goytacazes,Rio de Janeiro,2017-08-28,2017-08-28,371,5.00,1240.85,1,Medium Priority: Lapsed One-Time
c106df929ba7c1b2dcbf7af4d0d60ee0,campos dos goytacazes,Rio de Janeiro,2017-08-31,2017-08-31,368,5.00,1240.85,1,Medium Priority: Lapsed One-Time
c83a0fac41694e3ff9ccd2bd61a1a892,nova olinda do maranhao,Maranhão,2017-08-29,2017-08-29,370,5.00,1240.85,1,Medium Priority: Lapsed One-Time
"6c6c296e1853f83bd38e8b55eddeb2b8",goiania,Goiás,2017-03-16,2017-03-16,536,5.00,1239.94,1,Medium Priority: Lapsed One-Time
"142d5012ea65ce29d5da43345b01ae0a",sao paulo,São Paulo,2017-08-29,2017-08-29,370,4.00,1237.81,1,Medium Priority: Lapsed One-Time
cbbe4b5beeea8b05dae43cfd1a73e6d9,palmas,Tocantins,2017-08-30,2017-08-30,369,5.00,1237.81,1,Medium Priority: Lapsed One-Time
f34cd7fd85a1f8baff886edf09567be3,timbo,Santa Catarina,2017-08-22,2017-09-23,345,5.00,1236.76,4,High Priority: Lapsed Loyal
c114c44566c2d172b520bc3c8785ffdf,taboao da serra,São Paulo,2017-05-09,2017-05-09,482,5.00,1234.62,1,Medium Priority: Lapsed One-Time
"95295e9cda1d086d82030c9485f14c74",paracambi,Rio de Janeiro,2017-11-04,2017-11-04,303,5.00,1234.62,1,Medium Priority: Lapsed One-Time
"3f06fda2dc41472d9b29a76ab8321006",rio de janeiro,Rio de Janeiro,2017-11-21,2017-11-21,286,5.00,1234.62,1,Medium Priority: Lapsed One-Time
"38589c29dc87cf47d66d8410af1bebbd",sao luis,Maranhão,2017-09-01,2017-09-01,367,5.00,1232.85,1,Medium Priority: Lapsed One-Time
"22770768e9c650851b78132a4d881128",rio de janeiro,Rio de Janeiro,2017-08-29,2017-08-29,370,5.00,1232.85,1,Medium Priority: Lapsed One-Time
"9b0032ab4433b42478125e1b78af92b9",brasilia,Distrito Federal,2017-08-29,2017-08-29,370,5.00,1232.85,1,Medium Priority: Lapsed One-Time
a6b61ba2ddd9a18d0256d3396c5d5f02,osasco,São Paulo,2017-02-26,2017-02-26,554,5.00,1231.29,1,Medium Priority: Lapsed One-Time
"87bbba8720d775549bec72aaec36ff19",joao pessoa,Paraíba,2017-10-30,2017-10-30,308,5.00,1229.19,1,Medium Priority: Lapsed One-Time
"0a834292f8691cb3cdc64caf600c61c9",navirai,Mato Grosso do Sul,2017-11-03,2017-11-03,304,5.00,1227.98,1,Medium Priority: Lapsed One-Time
"7b7a886f0445009847efbd1fac86c093",maceio,Alagoas,2017-08-30,2017-08-30,369,5.00,1227.89,1,Medium Priority: Lapsed One-Time
"3a52bcffd7c61ceddbe72f54df9cec5b",rio de janeiro,Rio de Janeiro,2017-07-28,2017-07-28,402,4.00,1226.84,1,Medium Priority: Lapsed One-Time
"06b6656e6aba924b64a5d671d1b1ec2e",belo horizonte,Minas Gerais,2017-04-05,2017-04-05,516,5.00,1225.59,1,Medium Priority: Lapsed One-Time
"843e48262061b0b390b99a05b40ab0fa",osasco,São Paulo,2017-06-05,2017-06-05,455,5.00,1224.87,1,Medium Priority: Lapsed One-Time
c36740798c2d886ebab52b948e2b4f4b,auriflama,São Paulo,2017-06-27,2017-06-27,433,5.00,1224.10,1,Medium Priority: Lapsed One-Time
e557f27be2ff15a34d71e2932d83bea0,campinas,São Paulo,2017-11-06,2017-11-06,301,5.00,1224.06,1,Medium Priority: Lapsed One-Time
c27b3b31889d6298101191434c42b44d,florianopolis,Santa Catarina,2017-12-17,2017-12-17,260,5.00,1224.04,1,Medium Priority: Lapsed One-Time
"55ab20e989d0c5b1525c66e47af087a9",curitiba,Paraná,2017-06-30,2017-06-30,430,5.00,1223.06,1,Medium Priority: Lapsed One-Time
"76265a1cb8a13604fda3632daf9db6c7",goiania,Goiás,2017-12-10,2017-12-10,267,5.00,1223.06,1,Medium Priority: Lapsed One-Time
"614020cc1e7dc4f8a5fd38ad06bf6cbb",belford roxo,Rio de Janeiro,2017-12-09,2017-12-09,268,5.00,1222.94,1,Medium Priority: Lapsed One-Time
e876149e8061c041c42de31b4b74da37,uberaba,Minas Gerais,2018-02-01,2018-02-01,214,5.00,1222.80,1,Medium Priority: Lapsed One-Time
"9d12af31b368c64151ba9f2177d4ea2f",rio de janeiro,Rio de Janeiro,2018-02-28,2018-02-28,187,5.00,1222.15,1,Medium Priority: Lapsed One-Time
"2e84e96b60a44cf2226f416f7b56d031",salvador,Bahia,2017-08-29,2017-08-29,370,5.00,1221.52,1,Medium Priority: Lapsed One-Time
a1382f97cb0cf468fc4f3f63e88d1542,brasilia,Distrito Federal,2017-11-18,2017-11-18,289,5.00,1220.73,1,Medium Priority: Lapsed One-Time
"1d76532b1b78101db23eea9a68c5a442",tres lagoas,Mato Grosso do Sul,2017-07-15,2017-07-15,415,5.00,1220.72,1,Medium Priority: Lapsed One-Time
"653301d19e839ce1441415f656244435",pouso alegre,Minas Gerais,2017-12-16,2017-12-16,261,5.00,1220.64,1,Medium Priority: Lapsed One-Time
d10fea7c0237da4a4e1871b0eb49c0eb,brejo do cruz,Paraíba,2017-06-09,2017-06-09,451,5.00,1217.78,1,Medium Priority: Lapsed One-Time
"51b406ecf979a9fbbd0a879286210195",cabo frio,Rio de Janeiro,2017-06-23,2017-06-23,437,5.00,1214.06,1,Medium Priority: Lapsed One-Time
"5fe66773a91813adf33a391762abca74",salvador,Bahia,2018-01-11,2018-01-11,235,5.00,1206.34,1,Medium Priority: Lapsed One-Time
b052fa7d7e0a1fab33e1a2633ff40252,teresina,Piauí,2017-05-27,2017-05-27,464,4.00,1205.00,1,Medium Priority: Lapsed One-Time
"2573467bea86fae9af4db442a1ef23bc",novo progresso,Pará,2017-05-02,2017-05-02,489,5.00,1203.89,1,Medium Priority: Lapsed One-Time
ee762d128dc459cd6be2257f85653b60,sao paulo,São Paulo,2017-07-14,2017-07-14,416,5.00,1199.47,1,Medium Priority: Lapsed One-Time
"6bb535b0906b43e0041916897667aeed",garopaba,Santa Catarina,2017-06-08,2017-09-17,351,5.00,1195.23,3,High Priority: Lapsed Loyal
ae27f6bf595c66ba93b3aa1aabd83597,sao paulo,São Paulo,2017-03-10,2017-03-10,542,5.00,1192.48,1,Medium Priority: Lapsed One-Time
"8f90c831457ba0cf3172a739494f5640",sao paulo,São Paulo,2017-11-20,2017-11-20,287,5.00,1192.04,1,Medium Priority: Lapsed One-Time
e246473a236ca29747182e7986dbdb7a,guarulhos,São Paulo,2017-09-18,2018-01-30,216,4.00,1186.58,2,High Priority: Lapsed Loyal
"9192e3c1a19dff9d0fd083d2d1a08398",santa maria,Rio Grande do Sul,2017-10-03,2017-10-03,335,5.00,1185.58,1,Medium Priority: Lapsed One-Time
ee1b5488e7e5141b4c02181185f1e080,barra de sao joao,Rio de Janeiro,2017-06-01,2017-06-01,459,5.00,1184.55,1,Medium Priority: Lapsed One-Time
d2ecc28fac1b377eefe7b209a895626a,rio de janeiro,Rio de Janeiro,2017-11-24,2017-12-04,273,5.00,1183.46,2,High Priority: Lapsed Loyal
a7a0f4f2b101a999f584d93cef692b2f,sao paulo,São Paulo,2018-02-07,2018-02-07,208,5.00,1183.36,1,Medium Priority: Lapsed One-Time
ba31ea04a575dfe13ef189d5dc797a5f,jaboticabal,São Paulo,2017-09-18,2017-09-18,350,5.00,1176.64,2,Medium Priority: Lapsed One-Time
